timestamp,max,min,mean
19941221T0000,96.0,71.0,84.75
19941222T0000,99.0,80.0,90.666664
19941223T0000,94.0,75.0,87.166664
19941224T0000,94.0,86.0,90.75
19941225T0000,95.0,81.0,90.125
19941226T0000,99.0,76.0,89.083336
19941227T0000,99.0,81.0,93.083336
19941228T0000,100.0,91.0,97.333336
19941229T0000,98.0,74.0,89.25
19941230T0000,100.0,92.0,95.375
19941231T0000,97.0,72.0,89.583336
19950101T0000,95.0,79.0,87.583336
19950102T0000,96.0,82.0,93.0
19950103T0000,95.0,87.0,90.541664
19950104T0000,96.0,78.0,88.666664
19950105T0000,96.0,81.0,87.583336
19950106T0000,96.0,74.0,90.0
19950107T0000,98.0,80.0,92.25
19950108T0000,96.0,77.0,89.291664
19950109T0000,97.0,88.0,94.041664
19950110T0000,100.0,96.0,98.875
19950111T0000,100.0,77.0,92.541664
19950112T0000,97.0,83.0,92.458336
19950113T0000,100.0,85.0,89.208336
19950114T0000,97.0,89.0,93.416664
19950115T0000,100.0,81.0,91.375
19950116T0000,99.0,80.0,93.0
19950117T0000,100.0,77.0,91.458336
19950118T0000,99.0,75.0,91.083336
19950119T0000,100.0,87.0,96.083336
19950120T0000,100.0,73.0,93.916664
19950121T0000,100.0,74.0,92.166664
19950122T0000,99.0,88.0,94.791664
19950123T0000,100.0,93.0,96.291664
19950124T0000,98.0,83.0,90.041664
19950125T0000,100.0,88.0,98.5
19950126T0000,100.0,76.0,91.791664
19950127T0000,95.0,80.0,89.5
19950128T0000,98.0,82.0,93.541664
19950129T0000,99.0,86.0,93.958336
19950130T0000,100.0,87.0,95.333336
19950131T0000,98.0,66.0,87.75
19950201T0000,100.0,68.0,89.666664
19950202T0000,100.0,90.0,95.5
19950203T0000,100.0,71.0,89.125
19950204T0000,100.0,67.0,90.0
19950205T0000,100.0,75.0,91.416664
19950206T0000,100.0,90.0,96.75
19950207T0000,100.0,68.0,91.041664
19950208T0000,100.0,78.0,93.958336
19950209T0000,100.0,83.0,93.541664
19950210T0000,100.0,64.0,88.291664
19950211T0000,100.0,67.0,89.958336
19950212T0000,100.0,86.0,93.833336
19950213T0000,100.0,68.0,91.625
19950214T0000,100.0,72.0,91.541664
19950215T0000,100.0,82.0,94.166664
19950216T0000,100.0,83.0,92.25
19950217T0000,100.0,73.0,89.666664
19950218T0000,99.0,73.0,88.5
19950219T0000,100.0,60.0,85.541664
19950220T0000,100.0,74.0,91.833336
19950221T0000,100.0,62.0,87.25
19950222T0000,99.0,50.0,74.125
19950223T0000,100.0,70.0,91.083336
19950224T0000,100.0,85.0,95.625
19950225T0000,100.0,88.0,96.25
19950226T0000,100.0,69.0,88.333336
19950227T0000,100.0,69.0,85.625
19950228T0000,99.0,65.0,85.875
19950301T0000,100.0,48.0,84.208336
19950302T0000,100.0,70.0,88.375
19950303T0000,97.0,79.0,89.833336
19950304T0000,95.0,61.0,77.916664
19950305T0000,97.0,48.0,80.375
19950306T0000,98.0,81.0,91.833336
19950307T0000,97.0,58.0,82.958336
19950308T0000,100.0,55.0,86.958336
19950309T0000,100.0,62.0,83.75
19950310T0000,100.0,54.0,81.458336
19950311T0000,100.0,57.0,83.5
19950312T0000,100.0,54.0,83.666664
19950313T0000,100.0,64.0,87.333336
19950314T0000,100.0,50.0,81.458336
19950315T0000,97.0,82.0,91.625
19950316T0000,97.0,60.0,83.875
19950317T0000,99.0,66.0,87.083336
19950318T0000,100.0,85.0,95.5
19950319T0000,100.0,88.0,95.208336
19950320T0000,96.0,69.0,83.916664
19950321T0000,94.0,72.0,82.666664
19950322T0000,99.0,51.0,76.958336
19950323T0000,100.0,48.0,76.125
19950324T0000,100.0,42.0,79.25
19950325T0000,100.0,62.0,87.416664
19950326T0000,100.0,75.0,91.833336
19950327T0000,100.0,75.0,92.25
19950328T0000,100.0,61.0,84.0
19950329T0000,99.0,71.0,86.583336
19950330T0000,94.0,58.0,79.583336
19950331T0000,97.0,66.0,87.416664
19950401T0000,100.0,87.0,95.291664
19950402T0000,100.0,55.0,85.333336
19950403T0000,100.0,42.0,80.916664
19950404T0000,100.0,61.0,84.333336
19950405T0000,100.0,53.0,81.75
19950406T0000,100.0,64.0,88.25
19950407T0000,100.0,59.0,84.583336
19950408T0000,100.0,44.0,76.333336
19950409T0000,100.0,44.0,71.625
19950410T0000,97.0,70.0,82.125
19950411T0000,100.0,58.0,81.208336
19950412T0000,98.0,59.0,82.208336
19950413T0000,97.0,72.0,87.041664
19950414T0000,92.0,50.0,76.208336
19950415T0000,99.0,52.0,78.458336
19950416T0000,100.0,72.0,86.875
19950417T0000,100.0,82.0,91.333336
19950418T0000,100.0,47.0,81.5
19950419T0000,100.0,65.0,88.791664
19950420T0000,98.0,65.0,84.625
19950421T0000,100.0,55.0,82.416664
19950422T0000,100.0,48.0,77.041664
19950423T0000,100.0,67.0,87.666664
19950424T0000,100.0,73.0,91.541664
19950425T0000,100.0,88.0,96.125
19950426T0000,100.0,83.0,93.25
19950427T0000,100.0,77.0,91.125
19950428T0000,100.0,61.0,86.458336
19950429T0000,100.0,54.0,82.875
19950430T0000,100.0,73.0,87.916664
19950501T0000,97.0,72.0,85.208336
19950502T0000,100.0,57.0,76.208336
19950503T0000,97.0,52.0,73.375
19950504T0000,100.0,42.0,71.583336
19950505T0000,100.0,50.0,73.458336
19950506T0000,100.0,45.0,70.25
19950507T0000,100.0,48.0,70.583336
19950508T0000,100.0,57.0,80.291664
19950509T0000,100.0,46.0,74.5
19950510T0000,80.0,59.0,69.75
19950511T0000,97.0,58.0,77.208336
19950512T0000,98.0,78.0,89.5
19950513T0000,98.0,94.0,95.75
19950514T0000,95.0,48.0,75.083336
19950515T0000,100.0,35.0,66.125
19950516T0000,100.0,67.0,93.875
19950517T0000,100.0,64.0,84.541664
19950518T0000,100.0,84.0,92.916664
19950519T0000,97.0,51.0,73.958336
19950520T0000,98.0,40.0,66.875
19950521T0000,100.0,51.0,75.916664
19950522T0000,100.0,44.0,72.541664
19950523T0000,97.0,43.0,69.75
19950524T0000,91.0,43.0,67.25
19950525T0000,91.0,51.0,71.333336
19950526T0000,99.0,87.0,93.833336
19950527T0000,99.0,62.0,85.25
19950528T0000,100.0,48.0,78.291664
19950529T0000,99.0,92.0,95.833336
19950530T0000,100.0,83.0,94.916664
19950531T0000,100.0,91.0,96.916664
19950601T0000,100.0,89.0,95.583336
19950602T0000,100.0,61.0,81.708336
19950603T0000,100.0,49.0,76.375
19950604T0000,100.0,66.0,88.583336
19950605T0000,100.0,71.0,84.416664
19950606T0000,100.0,71.0,85.0
19950607T0000,100.0,45.0,80.625
19950608T0000,100.0,78.0,92.166664
19950609T0000,100.0,63.0,83.833336
19950610T0000,100.0,61.0,76.708336
19950611T0000,100.0,60.0,78.666664
19950612T0000,100.0,74.0,88.625
19950613T0000,100.0,67.0,88.375
19950614T0000,100.0,54.0,79.291664
19950615T0000,98.0,55.0,75.333336
19950616T0000,100.0,59.0,82.083336
19950617T0000,97.0,46.0,70.458336
19950618T0000,100.0,74.0,87.541664
19950619T0000,100.0,47.0,77.208336
19950620T0000,98.0,57.0,80.166664
19950621T0000,100.0,76.0,87.708336
19950622T0000,98.0,62.0,83.041664
19950623T0000,100.0,66.0,80.5
19950624T0000,96.0,72.0,87.75
19950625T0000,97.0,72.0,84.583336
19950626T0000,100.0,63.0,84.958336
19950627T0000,98.0,60.0,78.875
19950628T0000,97.0,56.0,81.333336
19950629T0000,100.0,53.0,77.833336
19950630T0000,97.0,48.0,75.333336
19950701T0000,96.0,65.0,81.625
19950702T0000,100.0,63.0,85.291664
19950703T0000,99.0,64.0,84.666664
19950704T0000,95.0,63.0,80.833336
19950705T0000,99.0,59.0,75.833336
19950706T0000,100.0,57.0,79.083336
19950707T0000,99.0,50.0,73.791664
19950708T0000,100.0,49.0,72.333336
19950709T0000,100.0,48.0,70.958336
19950710T0000,100.0,46.0,70.708336
19950711T0000,100.0,46.0,77.541664
19950712T0000,100.0,65.0,82.416664
19950713T0000,100.0,53.0,73.75
19950714T0000,100.0,48.0,79.875
19950715T0000,99.0,67.0,83.333336
19950716T0000,95.0,63.0,83.291664
19950717T0000,100.0,49.0,73.75
19950718T0000,96.0,58.0,75.416664
19950719T0000,96.0,57.0,74.291664
19950720T0000,100.0,52.0,75.291664
19950721T0000,92.0,42.0,64.833336
19950722T0000,97.0,58.0,76.708336
19950723T0000,98.0,71.0,88.416664
19950724T0000,100.0,59.0,79.083336
19950725T0000,100.0,55.0,82.833336
19950726T0000,98.0,43.0,69.416664
19950727T0000,92.0,64.0,77.125
19950728T0000,100.0,58.0,77.75
19950729T0000,100.0,60.0,80.25
19950730T0000,100.0,50.0,74.791664
19950731T0000,100.0,48.0,71.25
19950801T0000,100.0,42.0,66.333336
19950802T0000,95.0,42.0,65.5
19950803T0000,100.0,46.0,70.958336
19950804T0000,100.0,42.0,69.625
19950805T0000,100.0,36.0,64.208336
19950806T0000,92.0,42.0,65.125
19950807T0000,99.0,70.0,85.583336
19950808T0000,98.0,77.0,91.166664
19950809T0000,98.0,62.0,84.125
19950810T0000,100.0,52.0,77.791664
19950811T0000,100.0,48.0,77.375
19950812T0000,97.0,66.0,83.166664
19950813T0000,100.0,50.0,75.666664
19950814T0000,100.0,75.0,87.416664
19950815T0000,98.0,58.0,78.833336
19950816T0000,99.0,45.0,73.375
19950817T0000,100.0,50.0,73.958336
19950818T0000,100.0,49.0,76.375
19950819T0000,100.0,62.0,78.583336
19950820T0000,99.0,62.0,81.416664
19950821T0000,100.0,66.0,85.541664
19950822T0000,100.0,57.0,81.375
19950823T0000,100.0,53.0,77.083336
19950824T0000,100.0,71.0,85.625
19950825T0000,98.0,48.0,72.333336
19950826T0000,88.0,59.0,72.0
19950827T0000,96.0,47.0,67.791664
19950828T0000,100.0,69.0,85.125
19950829T0000,100.0,59.0,87.083336
19950830T0000,97.0,57.0,79.875
19950831T0000,100.0,52.0,69.375
19950901T0000,83.0,42.0,63.75
19950902T0000,100.0,51.0,73.458336
19950903T0000,100.0,55.0,78.333336
19950904T0000,94.0,58.0,78.625
19950905T0000,92.0,48.0,67.375
19950906T0000,100.0,44.0,73.541664
19950907T0000,100.0,67.0,90.541664
19950908T0000,98.0,76.0,85.041664
19950909T0000,94.0,58.0,79.625
19950910T0000,97.0,45.0,74.375
19950911T0000,98.0,63.0,84.166664
19950912T0000,100.0,68.0,85.458336
19950913T0000,100.0,94.0,96.625
19950914T0000,99.0,63.0,80.833336
19950915T0000,100.0,59.0,81.125
19950916T0000,100.0,57.0,83.708336
19950917T0000,100.0,44.0,78.583336
19950918T0000,100.0,47.0,77.833336
19950919T0000,100.0,63.0,88.875
19950920T0000,100.0,85.0,93.208336
19950921T0000,97.0,71.0,87.5
19950922T0000,99.0,63.0,81.75
19950923T0000,99.0,53.0,78.208336
19950924T0000,100.0,57.0,84.291664
19950925T0000,100.0,62.0,80.125
19950926T0000,100.0,47.0,74.375
19950927T0000,100.0,55.0,86.708336
19950928T0000,100.0,48.0,74.291664
19950929T0000,95.0,45.0,68.833336
19950930T0000,99.0,42.0,71.958336
19951001T0000,100.0,77.0,91.041664
19951002T0000,100.0,55.0,82.0
19951003T0000,100.0,62.0,91.375
19951004T0000,100.0,50.0,82.791664
19951005T0000,99.0,53.0,85.583336
19951006T0000,99.0,59.0,82.291664
19951007T0000,100.0,51.0,80.833336
19951008T0000,100.0,52.0,82.25
19951009T0000,100.0,53.0,80.625
19951010T0000,100.0,54.0,76.875
19951011T0000,100.0,57.0,79.833336
19951012T0000,99.0,55.0,81.625
19951013T0000,100.0,56.0,82.166664
19951014T0000,98.0,52.0,77.625
19951015T0000,100.0,56.0,78.833336
19951016T0000,100.0,60.0,86.125
19951017T0000,100.0,53.0,82.375
19951018T0000,98.0,53.0,83.916664
19951019T0000,100.0,57.0,85.416664
19951020T0000,94.0,67.0,79.416664
19951021T0000,100.0,70.0,84.958336
19951022T0000,100.0,52.0,80.541664
19951023T0000,100.0,46.0,78.208336
19951024T0000,97.0,44.0,75.583336
19951025T0000,99.0,40.0,72.333336
19951026T0000,100.0,55.0,82.5
19951027T0000,100.0,55.0,86.666664
19951028T0000,99.0,61.0,82.833336
19951029T0000,100.0,53.0,83.958336
19951030T0000,100.0,86.0,96.333336
19951031T0000,100.0,77.0,93.708336
19951101T0000,98.0,61.0,85.5
19951102T0000,97.0,61.0,80.166664
19951103T0000,98.0,86.0,93.166664
19951104T0000,98.0,58.0,76.416664
19951105T0000,100.0,60.0,79.833336
19951106T0000,98.0,47.0,70.833336
19951107T0000,84.0,35.0,58.333332
19951108T0000,91.0,48.0,67.5
19951109T0000,99.0,52.0,78.166664
19951110T0000,100.0,52.0,83.166664
19951111T0000,100.0,54.0,83.75
19951112T0000,100.0,58.0,86.166664
19951113T0000,99.0,73.0,90.791664
19951114T0000,100.0,73.0,89.916664
19951115T0000,100.0,55.0,83.166664
19951116T0000,100.0,76.0,91.916664
19951117T0000,100.0,82.0,93.25
19951118T0000,96.0,66.0,82.0
19951119T0000,96.0,67.0,86.041664
19951120T0000,100.0,81.0,92.375
19951121T0000,100.0,65.0,88.25
19951122T0000,100.0,75.0,91.708336
19951123T0000,97.0,87.0,93.5
19951124T0000,100.0,71.0,89.875
19951125T0000,100.0,59.0,86.625
19951126T0000,100.0,58.0,84.625
19951127T0000,100.0,72.0,88.833336
19951128T0000,100.0,72.0,90.75
19951129T0000,100.0,74.0,91.083336
19951130T0000,100.0,74.0,90.833336
19951201T0000,100.0,65.0,87.125
19951202T0000,100.0,80.0,91.083336
19951203T0000,96.0,84.0,93.0
19951204T0000,95.0,73.0,88.208336
19951205T0000,94.0,72.0,87.25
19951206T0000,99.0,66.0,87.083336
19951207T0000,99.0,65.0,86.041664
19951208T0000,100.0,69.0,87.666664
19951209T0000,100.0,72.0,90.416664
19951210T0000,100.0,73.0,90.791664
19951211T0000,97.0,69.0,88.291664
19951212T0000,96.0,83.0,92.583336
19951213T0000,94.0,78.0,89.75
19951214T0000,96.0,87.0,91.833336
19951215T0000,100.0,81.0,93.25
19951216T0000,100.0,85.0,94.25
19951217T0000,100.0,76.0,91.708336
19951218T0000,100.0,86.0,95.958336
19951219T0000,98.0,70.0,89.375
19951220T0000,100.0,82.0,93.583336
19951221T0000,100.0,89.0,97.708336
19951222T0000,100.0,74.0,93.75
19951223T0000,100.0,93.0,99.083336
19951224T0000,100.0,89.0,97.458336
19951225T0000,100.0,93.0,96.875
19951226T0000,97.0,91.0,93.875
19951227T0000,96.0,85.0,91.708336
19951228T0000,95.0,81.0,88.5
19951229T0000,95.0,81.0,90.291664
19951230T0000,100.0,86.0,94.75
19951231T0000,100.0,90.0,97.083336
19960101T0000,100.0,88.0,96.166664
19960102T0000,100.0,82.0,92.875
19960103T0000,98.0,78.0,90.958336
19960104T0000,98.0,79.0,93.083336
19960105T0000,98.0,70.0,87.75
19960106T0000,98.0,77.0,92.041664
19960107T0000,100.0,86.0,95.666664
19960108T0000,100.0,82.0,94.5
19960109T0000,100.0,67.0,88.583336
19960110T0000,100.0,78.0,92.791664
19960111T0000,100.0,74.0,92.0
19960112T0000,100.0,74.0,92.208336
19960113T0000,100.0,72.0,91.083336
19960114T0000,100.0,72.0,90.458336
19960115T0000,100.0,69.0,89.375
19960116T0000,100.0,71.0,89.416664
19960117T0000,100.0,69.0,88.791664
19960118T0000,100.0,65.0,88.416664
19960119T0000,100.0,65.0,85.75
19960120T0000,99.0,64.0,87.625
19960121T0000,100.0,70.0,90.791664
19960122T0000,100.0,69.0,88.625
19960123T0000,99.0,71.0,88.5
19960124T0000,100.0,75.0,92.583336
19960125T0000,97.0,66.0,89.583336
19960126T0000,100.0,66.0,89.583336
19960127T0000,100.0,71.0,88.958336
19960128T0000,97.0,81.0,91.75
19960129T0000,100.0,69.0,88.166664
19960130T0000,97.0,71.0,88.916664
19960131T0000,99.0,66.0,86.75
19960201T0000,95.0,62.0,82.833336
19960202T0000,100.0,68.0,86.458336
19960203T0000,100.0,73.0,89.166664
19960204T0000,96.0,77.0,88.75
19960205T0000,92.0,72.0,85.666664
19960206T0000,94.0,69.0,86.5
19960207T0000,96.0,72.0,86.666664
19960208T0000,97.0,87.0,93.125
19960209T0000,100.0,74.0,88.666664
19960210T0000,100.0,82.0,92.125
19960211T0000,100.0,75.0,91.75
19960212T0000,100.0,75.0,91.041664
19960213T0000,98.0,96.0,96.875
19960214T0000,96.0,77.0,90.291664
19960215T0000,95.0,72.0,87.666664
19960216T0000,96.0,78.0,90.25
19960217T0000,98.0,93.0,96.583336
19960218T0000,98.0,70.0,89.791664
19960219T0000,98.0,87.0,94.458336
19960220T0000,97.0,60.0,82.333336
19960221T0000,97.0,73.0,87.625
19960222T0000,89.0,69.0,81.375
19960223T0000,98.0,66.0,79.708336
19960224T0000,100.0,61.0,85.083336
19960225T0000,99.0,56.0,83.916664
19960226T0000,100.0,51.0,79.625
19960227T0000,100.0,47.0,73.625
19960228T0000,100.0,56.0,80.375
19960229T0000,96.0,65.0,86.291664
19960301T0000,96.0,65.0,82.958336
19960302T0000,96.0,50.0,73.208336
19960303T0000,89.0,42.0,64.708336
19960304T0000,86.0,43.0,65.208336
19960305T0000,79.0,48.0,65.625
19960306T0000,94.0,61.0,79.166664
19960307T0000,94.0,53.0,78.291664
19960308T0000,100.0,42.0,71.583336
19960309T0000,94.0,45.0,70.458336
19960310T0000,100.0,50.0,80.666664
19960311T0000,97.0,43.0,73.166664
19960312T0000,87.0,39.0,65.625
19960313T0000,91.0,32.0,62.875
19960314T0000,90.0,53.0,71.375
19960315T0000,100.0,55.0,82.208336
19960316T0000,100.0,57.0,82.666664
19960317T0000,97.0,61.0,80.75
19960318T0000,95.0,58.0,77.375
19960319T0000,100.0,67.0,86.208336
19960320T0000,97.0,47.0,78.208336
19960321T0000,97.0,69.0,86.166664
19960322T0000,98.0,69.0,85.166664
19960323T0000,100.0,65.0,82.541664
19960324T0000,98.0,48.0,75.5
19960325T0000,98.0,70.0,87.125
19960326T0000,97.0,59.0,81.375
19960327T0000,100.0,60.0,84.291664
19960328T0000,99.0,44.0,71.958336
19960329T0000,96.0,53.0,73.75
19960330T0000,96.0,57.0,77.333336
19960331T0000,85.0,43.0,60.166668
19960401T0000,82.0,41.0,62.958332
19960402T0000,92.0,41.0,63.0
19960403T0000,96.0,65.0,85.333336
19960404T0000,95.0,73.0,86.416664
19960405T0000,96.0,49.0,73.791664
19960406T0000,100.0,39.0,66.708336
19960407T0000,79.0,57.0,67.083336
19960408T0000,96.0,58.0,72.666664
19960409T0000,92.0,69.0,79.833336
19960410T0000,95.0,50.0,72.291664
19960411T0000,95.0,77.0,84.791664
19960412T0000,98.0,71.0,85.958336
19960413T0000,99.0,78.0,90.458336
19960414T0000,97.0,39.0,72.166664
19960415T0000,97.0,44.0,68.958336
19960416T0000,87.0,35.0,60.333332
19960417T0000,93.0,41.0,68.583336
19960418T0000,97.0,64.0,80.375
19960419T0000,100.0,46.0,78.833336
19960420T0000,96.0,36.0,66.0
19960421T0000,92.0,36.0,60.375
19960422T0000,86.0,43.0,64.333336
19960423T0000,94.0,58.0,76.291664
19960424T0000,96.0,51.0,74.0
19960425T0000,95.0,51.0,69.75
19960426T0000,87.0,61.0,71.916664
19960427T0000,97.0,60.0,76.291664
19960428T0000,94.0,70.0,84.916664
19960429T0000,98.0,83.0,91.916664
19960430T0000,98.0,63.0,79.541664
19960501T0000,95.0,54.0,74.375
19960502T0000,97.0,57.0,81.875
19960503T0000,95.0,62.0,81.375
19960504T0000,94.0,59.0,77.5
19960505T0000,90.0,46.0,64.75
19960506T0000,100.0,47.0,71.083336
19960507T0000,100.0,46.0,71.541664
19960508T0000,100.0,60.0,82.5
19960509T0000,100.0,80.0,91.291664
19960510T0000,95.0,72.0,86.125
19960511T0000,100.0,63.0,80.375
19960512T0000,100.0,91.0,95.416664
19960513T0000,98.0,92.0,95.541664
19960514T0000,98.0,81.0,92.791664
19960515T0000,98.0,94.0,95.875
19960516T0000,97.0,64.0,81.333336
19960517T0000,97.0,55.0,79.625
19960518T0000,100.0,49.0,78.875
19960519T0000,100.0,76.0,89.75
19960520T0000,100.0,59.0,86.958336
19960521T0000,97.0,67.0,79.958336
19960522T0000,100.0,38.0,64.541664
19960523T0000,100.0,64.0,77.291664
19960524T0000,99.0,47.0,73.25
19960525T0000,98.0,76.0,90.125
19960526T0000,97.0,71.0,88.5
19960527T0000,96.0,83.0,88.958336
19960528T0000,97.0,58.0,80.583336
19960529T0000,84.0,42.0,61.208332
19960530T0000,100.0,46.0,71.5
19960531T0000,96.0,48.0,71.083336
19960601T0000,100.0,86.0,94.625
19960602T0000,98.0,73.0,90.25
19960603T0000,98.0,73.0,90.666664
19960604T0000,95.0,68.0,84.333336
19960605T0000,99.0,60.0,79.541664
19960606T0000,100.0,51.0,74.625
19960607T0000,100.0,46.0,70.333336
19960608T0000,94.0,51.0,74.0
19960609T0000,100.0,54.0,76.625
19960610T0000,100.0,53.0,75.041664
19960611T0000,100.0,51.0,71.041664
19960612T0000,97.0,54.0,71.916664
19960613T0000,92.0,61.0,76.625
19960614T0000,95.0,53.0,68.791664
19960615T0000,100.0,52.0,72.75
19960616T0000,100.0,53.0,72.958336
19960617T0000,100.0,47.0,69.416664
19960618T0000,91.0,46.0,66.666664
19960619T0000,95.0,47.0,64.958336
19960620T0000,90.0,68.0,80.75
19960621T0000,100.0,69.0,88.375
19960622T0000,98.0,52.0,81.041664
19960623T0000,96.0,64.0,83.208336
19960624T0000,95.0,64.0,75.875
19960625T0000,85.0,65.0,73.166664
19960626T0000,92.0,60.0,75.458336
19960627T0000,100.0,55.0,71.166664
19960628T0000,90.0,48.0,66.625
19960629T0000,96.0,56.0,72.208336
19960630T0000,78.0,47.0,61.0
19960701T0000,84.0,61.0,68.958336
19960702T0000,75.0,57.0,64.5
19960703T0000,96.0,45.0,66.291664
19960704T0000,96.0,68.0,85.666664
19960705T0000,100.0,89.0,93.708336
19960706T0000,96.0,62.0,76.833336
19960707T0000,98.0,60.0,79.708336
19960708T0000,98.0,77.0,87.75
19960709T0000,92.0,58.0,73.291664
19960710T0000,96.0,78.0,92.75
19960711T0000,100.0,62.0,79.75
19960712T0000,100.0,55.0,74.0
19960713T0000,96.0,51.0,70.625
19960714T0000,100.0,55.0,73.125
19960715T0000,100.0,60.0,78.333336
19960716T0000,95.0,64.0,82.166664
19960717T0000,94.0,52.0,71.375
19960718T0000,99.0,51.0,73.5
19960719T0000,88.0,53.0,70.625
19960720T0000,100.0,47.0,70.291664
19960721T0000,100.0,47.0,70.833336
19960722T0000,100.0,44.0,69.583336
19960723T0000,90.0,48.0,71.375
19960724T0000,98.0,49.0,71.333336
19960725T0000,99.0,48.0,71.083336
19960726T0000,100.0,52.0,76.666664
19960727T0000,100.0,45.0,72.458336
19960728T0000,94.0,73.0,83.458336
19960729T0000,95.0,48.0,69.583336
19960730T0000,93.0,57.0,71.541664
19960731T0000,83.0,49.0,64.583336
19960801T0000,95.0,41.0,63.916668
19960802T0000,94.0,55.0,73.333336
19960803T0000,100.0,50.0,74.583336
19960804T0000,100.0,54.0,77.541664
19960805T0000,100.0,44.0,72.166664
19960806T0000,98.0,70.0,81.083336
19960807T0000,98.0,62.0,81.75
19960808T0000,89.0,57.0,71.416664
19960809T0000,100.0,40.0,68.125
19960810T0000,96.0,42.0,69.541664
19960811T0000,98.0,84.0,90.541664
19960812T0000,97.0,63.0,80.25
19960813T0000,98.0,66.0,84.416664
19960814T0000,97.0,77.0,88.875
19960815T0000,100.0,63.0,83.583336
19960816T0000,100.0,56.0,79.291664
19960817T0000,100.0,53.0,77.208336
19960818T0000,100.0,52.0,77.041664
19960819T0000,100.0,46.0,75.291664
19960820T0000,96.0,42.0,70.75
19960821T0000,90.0,65.0,81.875
19960822T0000,100.0,76.0,88.625
19960823T0000,98.0,44.0,71.875
19960824T0000,100.0,51.0,71.166664
19960825T0000,98.0,54.0,76.125
19960826T0000,100.0,53.0,73.916664
19960827T0000,100.0,54.0,74.666664
19960828T0000,98.0,57.0,80.083336
19960829T0000,91.0,55.0,73.458336
19960830T0000,86.0,54.0,69.958336
19960831T0000,83.0,59.0,71.583336
19960901T0000,94.0,57.0,72.041664
19960902T0000,95.0,55.0,77.791664
19960903T0000,94.0,65.0,81.625
19960904T0000,98.0,56.0,79.0
19960905T0000,100.0,57.0,78.583336
19960906T0000,99.0,40.0,66.25
19960907T0000,78.0,47.0,61.416668
19960908T0000,100.0,53.0,68.333336
19960909T0000,93.0,49.0,69.625
19960910T0000,92.0,49.0,67.75
19960911T0000,92.0,48.0,66.666664
19960912T0000,100.0,44.0,70.041664
19960913T0000,95.0,77.0,86.5
19960914T0000,95.0,72.0,83.375
19960915T0000,88.0,63.0,74.375
19960916T0000,96.0,51.0,76.083336
19960917T0000,100.0,48.0,78.041664
19960918T0000,96.0,47.0,71.333336
19960919T0000,97.0,47.0,74.125
19960920T0000,100.0,75.0,88.625
19960921T0000,98.0,59.0,82.375
19960922T0000,96.0,62.0,78.833336
19960923T0000,97.0,81.0,92.083336
19960924T0000,99.0,63.0,83.5
19960925T0000,98.0,52.0,72.833336
19960926T0000,89.0,55.0,67.75
19960927T0000,92.0,67.0,81.75
